header,title,title_url,channel,time
YouTube Music,Watched Mac Miller - Everybody [Official Music Video],https://www.youtube.com/watch?v=_-Ig0aeJ6jc,Mac Miller,2020-09-28T07:39:34.639Z
YouTube,Watched @Bárbara Barroso - Especialista Educ. Financeira - MALUCO BELEZA LIVESHOW,https://www.youtube.com/watch?v=xsuuEZI9X98,MALUCO BELEZA,2020-09-27T17:56:57.249Z
YouTube,Watched LAZY VS. PRO CREATIVE ENTREPRENEUR,https://www.youtube.com/watch?v=DZcMMY9R26A,Chris Hau,2020-09-27T17:41:03.346Z
YouTube,Watched Vou trabalhar...e agora?,https://www.youtube.com/watch?v=ylOUyPhoySI,MoneyLab,2020-09-27T17:40:57.883Z
YouTube,Watched How To Become Rich (My Top 10 Crypto),https://www.youtube.com/watch?v=MFd8MAUSEOw,Andrei Jikh,2020-09-27T17:40:18.390Z
YouTube,Watched Onde Investir com Capital Garantido (e Principal Reserva de Emergência),https://www.youtube.com/watch?v=ARAL0gc_n7g,Workolic,2020-09-27T17:39:42.846Z
YouTube,Watched The Moment MOURINHO Gets Told HARRY KANE is out for the Season | All or Nothing: Tottenham Hotspur,https://www.youtube.com/watch?v=SCAurdGjUFA,Amazon Prime Video Sport,2020-09-27T17:38:09.489Z
YouTube,Watched this Wave Pool Cost $100 per SECOND to ride,https://www.youtube.com/watch?v=JWEYGDpTfAA,CaseyNeistat,2020-09-27T17:20:58.933Z
YouTube,Watched Dream Desk Setup 5.0 |  Big Screen Productivity and Gaming,https://www.youtube.com/watch?v=Xzp3fF6AL88,David Zhang,2020-09-27T14:15:42.787Z
YouTube Music,Watched Quiet Boy,https://www.youtube.com/watch?v=9s3qSF5cwMY,Micatone - Topic,2020-09-27T14:13:46.387Z
YouTube Music,Watched Right,https://www.youtube.com/watch?v=6LbqGeAtCs4,Mac Miller - Topic,2020-09-27T14:08:57.195Z
YouTube Music,Watched Comatose,https://www.youtube.com/watch?v=Ft8lBPRqU6o,Low Hum - Topic,2020-09-27T14:02:39.905Z
YouTube,Watched ESQUECE TUUUDO que já viste Samsung neste canal,https://www.youtube.com/watch?v=GOAJGtkIPNY,Nuno Agonia,2020-09-27T13:55:55.759Z
YouTube Music,Watched Moon Undah Water,https://www.youtube.com/watch?v=_Jh54sLPCmg,Puma Blue - Topic,2020-09-27T13:53:33.178Z
YouTube Music,Watched Tadow (Extended Version),https://www.youtube.com/watch?v=qQiqweTbrHs,Masego - Topic,2020-09-27T13:45:26.174Z
YouTube Music,Watched Floating,https://www.youtube.com/watch?v=dkKa31tjjp0,Mac Miller - Topic,2020-09-27T13:41:11.067Z
YouTube Music,Watched You,https://www.youtube.com/watch?v=NCqb4jRcyl4,Mac Miller - Topic,2020-09-27T13:35:17.891Z
YouTube,Watched That awkward moment when Hugh Jackman remembers he taught you at school,https://www.youtube.com/watch?v=yj46BWpxFcA,Rollo Ross,2020-09-27T13:33:38.498Z
YouTube,"Watched Warren Buffett explains how you could've turned $114 into $400,000",https://www.youtube.com/watch?v=dphm5WzJRTU,The Investor Show,2020-09-27T13:20:46.696Z
YouTube,Watched vlog #15,https://www.youtube.com/watch?v=65QxYQ2xA6Y,Alex Ernst,2020-09-27T13:14:38.126Z
YouTube,Watched How Elon Musk Spends His Time,https://www.youtube.com/watch?v=qszGzNoopTc,Y Combinator,2020-09-26T23:39:56.884Z
YouTube,Watched Elon Musk does not care about your degree,https://www.youtube.com/watch?v=vqcdF1oWaD0,Abrome,2020-09-26T23:38:57.814Z
YouTube,Watched Macintosh 1984 Promotional Video -  with Bill Gates!,https://www.youtube.com/watch?v=-5zeJyQ31rM,mreffen1,2020-09-26T23:36:15.359Z
YouTube,Watched SCOTTY SIRE - SAD SONG (Official Lyric Video),https://www.youtube.com/watch?v=sxxQIZVTlPU,Scotty Sire,2020-09-26T23:35:12.088Z
YouTube,Watched The Vlog Squad's Scotty Sire Takes Us On a Tour of His Tattoos | INKED,https://www.youtube.com/watch?v=ik1FYIDS5Ms,Inked,2020-09-26T23:28:23.314Z
YouTube,Watched Keanu Reeves Shows Us His Most Prized Motorcycles | Collected | GQ,https://www.youtube.com/watch?v=O4iGNXsqghs,GQ,2020-09-26T23:20:00.888Z
YouTube,Watched Keanu Reeves Had a Crush on 'Speed' Co-Star Sandra Bullock,https://www.youtube.com/watch?v=waY6FwOd9eM,TheEllenShow,2020-09-26T23:18:47.445Z
YouTube,Watched Joe Rogan - We Should All Aspire to Be Like Keanu Reeves,https://www.youtube.com/watch?v=I7AJwGhNU5o,JRE Clips,2020-09-26T23:18:39.710Z
YouTube,Watched Joe Rogan - Keanu Reeves is a Regular Guy!,https://www.youtube.com/watch?v=Ib11tKoL0FI,JRE Clips,2020-09-26T23:16:35.126Z
YouTube,Watched KEANU REEVES gentleman or............?,https://www.youtube.com/watch?v=EMB1EOnUwX8,lladnarneddafcm,2020-09-26T23:15:51.391Z
YouTube,"Watched Hello, I'm Bill Gates, Chairman of Microsoft",https://www.youtube.com/watch?v=pyg-DYm7b0A,espt123,2020-09-26T23:07:30.032Z
YouTube,Watched President Trump's First Term By The Numbers | NowThis,https://www.youtube.com/watch?v=NX-DdOUlcqs,NowThis News,2020-09-26T23:07:27.795Z
YouTube,Watched EP.9 - Os 12 livros do Ano: Só Não é Rico Quem Não Quer de Marcelo Veiga | Renda Maior,https://www.youtube.com/watch?v=brD4PmlCbXY,Renda Maior,2020-09-26T21:55:03.569Z
YouTube,Watched Mostra-me Onde Investes: Candidaturas | Renda Maior,https://www.youtube.com/watch?v=ZTiXHtUxuTU,Renda Maior,2020-09-26T21:55:00.849Z
YouTube,Watched Liberdade Financeira - Será Possível? | Renda Maior,https://www.youtube.com/watch?v=RnNVMvaTMFM,Renda Maior,2020-09-26T21:54:54.857Z
YouTube,Watched Onde Deixei de GASTAR Dinheiro | Renda Maior,https://www.youtube.com/watch?v=naSEj6mMS6I,Renda Maior,2020-09-26T21:54:48.517Z
YouTube,Watched Investimentos em Portugal - A minha carteira de aplicações financeiras,https://www.youtube.com/watch?v=w7toE9Jf4hk,Renda Maior,2020-09-26T21:54:44.056Z
YouTube,Watched Onde aplicar 10.000 Euros com capital garantido? | Renda Maior,https://www.youtube.com/watch?v=E-4xc8bze7c,Renda Maior,2020-09-26T21:51:48.051Z
YouTube,Watched Brave Browser - How I Earn $1000 A Month With Brave!!! - (2020),https://www.youtube.com/watch?v=V-EEXBc9amQ,MDX Crypto,2020-09-26T21:48:57.600Z
YouTube,Watched Get Paid For Watching Ads: Brave Browser Opt-In Walkthrough [Basic Attention Token Tutorial],https://www.youtube.com/watch?v=fWzjg0ddQo0,Altcoin Daily,2020-09-26T21:45:25.193Z
YouTube,Watched 10 Best Investments In 2020,https://www.youtube.com/watch?v=Co7ih4M4AAg,Andrei Jikh,2020-09-26T21:31:15.152Z
YouTube,Watched 3 Investments To Own for Life - Minimalist Money,https://www.youtube.com/watch?v=OoHUtsssyLs,Andrei Jikh,2020-09-26T21:30:26.828Z
YouTube,Watched we had a baby,https://www.youtube.com/watch?v=__sDwF7N2I0,CaseyNeistat,2020-09-26T21:12:54.797Z
YouTube Music,Watched Dream,https://www.youtube.com/watch?v=YRCFMGgGJho,Robohands - Topic,2020-09-26T21:10:08.120Z
YouTube Music,Watched Lost,https://www.youtube.com/watch?v=-lcV2xkHudY,Robohands - Topic,2020-09-26T21:08:19.001Z
YouTube Music,Watched Green,https://www.youtube.com/watch?v=wmqEWG_xb4w,Robohands - Topic,2020-09-26T21:04:28.736Z
YouTube,Watched Infinite Office,https://www.youtube.com/watch?v=5_bVkbG1ZCo,Oculus,2020-09-26T20:57:57.126Z
YouTube,"Watched JAC, SCOTTY, AND JOE TRY TOP RATED CHEESEBURGERS IN COUNTRY!!",https://www.youtube.com/watch?v=rXUzeROpG_s,UGH IT'S JOE,2020-09-26T20:54:10.665Z
YouTube,Watched MATT KING REVEALS SOMETHING CRAZY (crazy) // the journals,https://www.youtube.com/watch?v=N3A7dJUCbM4,toddy smith,2020-09-26T16:47:30.486Z
YouTube,Watched The Card Trick That FOOLED David Blaine | Revealed,https://www.youtube.com/watch?v=ehqMX7jyPhI,Oscar Owen,2020-09-26T13:25:09.140Z
YouTube,"Watched Fix: To start Android, enter your password",https://www.youtube.com/watch?v=EUPUrHBQLOU,AndroGuider,2020-09-26T13:18:34.160Z
YouTube,Watched Alex Ernst’s Christmas vlog,https://www.youtube.com/watch?v=4_SXaQf_Rds,Alex Ernst,2020-09-26T13:09:41.070Z
YouTube,Watched we're staying in a trailer now,https://www.youtube.com/watch?v=AwNpOuW-L9w,CaseyNeistat,2020-09-26T13:05:46.060Z
YouTube,Watched We made a pact,https://www.youtube.com/watch?v=JMYgZCBNdac,Scotty Sire,2020-09-25T23:35:15.767Z
YouTube,Watched WEARING ACRYLIC NAILS FOR A DAY!!,https://www.youtube.com/watch?v=Ni9_i6fnX9s,Scotty Sire,2020-09-25T23:28:24.813Z
YouTube,Watched Porsche Taycan Turbo: I Almost Switched!  [Auto Focus Ep 6],https://www.youtube.com/watch?v=BAZX9p2oGOg,Marques Brownlee,2020-09-25T23:20:15.153Z
YouTube,Watched Inside The $5 Billion Apple Headquarters,https://www.youtube.com/watch?v=FzcfZyEhOoI,Tech Vision,2020-09-25T23:14:28.684Z
YouTube,Watched LEVO ISTO para a ESCOLA em 2020 (Tech Bag) !!,https://www.youtube.com/watch?v=brl4Dlhwq9s,Bernardo Almeida,2020-09-25T22:23:51.457Z
YouTube,Watched https://www.youtube.com/watch?v=r9QL_LjaRNk,https://www.youtube.com/watch?v=r9QL_LjaRNk,,2020-09-25T21:35:38.269Z
YouTube,Watched I Spent My Life Savings On An Abandoned Ghost Town,https://www.youtube.com/watch?v=NZulDyerzrA,Ghost Town Living,2020-09-25T21:24:12.314Z
YouTube,Watched Haunted by the photos I didn't take,https://www.youtube.com/watch?v=9oF2AgeKtUI,Peter McKinnon,2020-09-25T20:54:19.296Z
YouTube,Watched Pulling a Card from a Basketball : The Knicks | David Blaine,https://www.youtube.com/watch?v=DRoFb48ax8Q,David Blaine,2020-09-25T20:37:21.128Z
YouTube,"Watched Cala-te Boca com Maria Cerqueira Gomes: "" Despedia a Mafalda Castro.""",https://www.youtube.com/watch?v=5tC_jCxM2dk,MegaHitsWTV,2020-09-25T20:31:46.643Z
YouTube,Watched Having the worst year of your life? Good!,https://www.youtube.com/watch?v=tTGbwU_85xw,Limmy,2020-09-25T20:29:30.496Z
YouTube,Watched Redmi note 8 pro stuck on recovery mode fix | All Redmi stuck problem fix,https://www.youtube.com/watch?v=_6l1Nc9ZMUQ,EasySteps2,2020-09-25T20:25:26.793Z
YouTube,Watched Redmi Note 8 Pro | Bootloop Fix Stuck at MI Logo | Unbrick Redmi Note 8 Pro | 100% Working Method |,https://www.youtube.com/watch?v=7zvb1NrVa84,Technology Vikram,2020-09-25T20:25:06.927Z
YouTube,Watched Đứng Sau Một Cuộc Tình | Lâm Triệu Minh | Official MV,https://www.youtube.com/watch?v=9GB2D47naSc,POPS MUSIC,2020-09-25T20:10:32.455Z
YouTube,Watched KHẮC VIỆT - Biết Nói Là Tại Sao (OFFICAL MV),https://www.youtube.com/watch?v=8LMUtGlCihk,KHẮC VIỆT,2020-09-25T20:10:23.643Z
YouTube,Watched VLOG SQUAD MIAMI TRIP GONE WRONG!!,https://www.youtube.com/watch?v=QYaTvsmUsVI,Heath Hussar,2020-09-25T20:03:56.377Z
YouTube,Watched No Officers Indicted for the Shooting of Breonna Taylor | The Daily Social Distancing Show,https://www.youtube.com/watch?v=bv8n2cN-D_4,The Daily Show with Trevor Noah,2020-09-25T19:59:25.133Z
YouTube,Watched Congresswoman Tries to Call Ben Shapiro Racist...Regrets it Immediately.,https://www.youtube.com/watch?v=0pn2bwa2zZc,Ben Shapiro,2020-09-25T19:58:06.770Z
YouTube,Watched OS PRIMOS - CAFÉ COM MEL T1 EP5 C/ RICARDO ARAÚJO PEREIRA,https://www.youtube.com/watch?v=-al5kFTn414,OS PRIMOS,2020-09-25T19:57:45.942Z
YouTube Music,Watched Ny,https://www.youtube.com/watch?v=L4UgeQgYMV4,Robohands - Topic,2020-09-25T19:49:22.481Z
YouTube Music,Watched Dream,https://www.youtube.com/watch?v=YRCFMGgGJho,Robohands - Topic,2020-09-25T19:46:08.388Z
YouTube Music,Watched Lost,https://www.youtube.com/watch?v=-lcV2xkHudY,Robohands - Topic,2020-09-25T19:42:54.367Z
YouTube Music,Watched Green,https://www.youtube.com/watch?v=wmqEWG_xb4w,Robohands - Topic,2020-09-25T19:39:04.899Z
YouTube Music,Watched Instant Need,https://www.youtube.com/watch?v=lwo60B4xst0,FKJ - Topic,2020-09-25T19:36:05.194Z
YouTube,Watched Slow J - Nada a Esconder,https://www.youtube.com/watch?v=krHky1s45z8,Slow J,2020-09-25T19:31:24.859Z
YouTube,Watched Sticks and Stones: Suicide is not a phase || Dave Chappelle,https://www.youtube.com/watch?v=tIs_-mueQnA,Dave Chappelle Stand-Up,2020-09-25T19:26:01.195Z
YouTube,Watched Concorrentes espantados com atitude de André Filipe | Big Brother - A Revolução,https://www.youtube.com/watch?v=maLuHNz9RYU,TVI,2020-09-25T19:24:03.555Z
YouTube,Watched How to embarrass your 15 year old daughter,https://www.youtube.com/watch?v=hd1p6_9qb4A,MrCleanMan,2020-09-25T19:22:58.848Z
YouTube,Watched CARPOOL KARAOKE WITH REBECCA BLACK!! (FRIDAY),https://www.youtube.com/watch?v=1D7RhWI7EIM,David Dobrik,2020-09-25T19:18:36.802Z
YouTube,Watched we broke up,https://www.youtube.com/watch?v=ooX4E2W63ag,Alex Ernst,2020-09-25T19:16:16.495Z
YouTube,Watched 10 Things Lil Baby Can't Live Without | GQ,https://www.youtube.com/watch?v=ElVShISbYS4,GQ,2020-09-25T19:13:38.072Z
YouTube,Watched The Greatest Movie - Pt. 1.275,https://www.youtube.com/watch?v=ThIKBz3zU0Q,Alex Ernst,2020-09-25T19:13:37.125Z
YouTube,Watched Shalom - Armação,https://www.youtube.com/watch?v=ZlIBwmXHjEE,Riitzzy,2020-09-25T19:07:27.317Z
YouTube,Watched Lie Witness News – Trump Replaces Ruth Bader Ginsburg with Ivanka,https://www.youtube.com/watch?v=tLT5y-tWyj8,Jimmy Kimmel Live,2020-09-25T15:02:02.903Z
YouTube,Watched DRIVING MY BEST FRIENDS NEW SUPER CAR!!,https://www.youtube.com/watch?v=rgFV48usP1M,JONAH,2020-09-25T14:50:29.104Z
YouTube,Watched CAUGHT HIM FLIRTING WITH MY GIRLFRIEND!!,https://www.youtube.com/watch?v=XAfLpGecLbI,David Dobrik,2020-09-25T14:43:48.803Z
YouTube,Watched the battle vlog,https://www.youtube.com/watch?v=0mlb-ZoVcRA,Alex Ernst,2020-09-25T14:40:32.796Z
YouTube,Watched i got an abandoned storage unit vlog,https://www.youtube.com/watch?v=GA_H1alC4i4,Alex Ernst,2020-09-25T14:32:34.491Z
YouTube,Watched dream trip vlog,https://www.youtube.com/watch?v=U4ZX2Pj0VEc,Alex Ernst,2020-09-25T13:51:50.041Z
YouTube,Watched vlog number tooth (two),https://www.youtube.com/watch?v=uoVZ0fdojaE,Alex Ernst,2020-09-25T13:49:43.589Z
YouTube,Watched I made a vlog,https://www.youtube.com/watch?v=Ve3y2Ibzvl0,Alex Ernst,2020-09-25T13:47:17.854Z
YouTube Music,Watched Lay in a Shimmer,https://www.youtube.com/watch?v=JrNWY8JjQWw,Pantha du Prince - Topic,2020-09-25T13:20:53.384Z
YouTube,Watched apple pie vlog,https://www.youtube.com/watch?v=O5u_N0E3mfo,Alex Ernst,2020-09-25T13:11:16.889Z
YouTube,Watched THE MAGAZINE,https://www.youtube.com/watch?v=piZcB-NMwTs,Alex Ernst,2020-09-25T13:10:33.995Z
YouTube Music,Watched Voices,https://www.youtube.com/watch?v=mnqPvugl0W0,John Talabot - Topic,2020-09-25T13:08:35.122Z
YouTube Music,Watched Vacuum Boogie,https://www.youtube.com/watch?v=AHF7njRL5ZY,Floating Points - Topic,2020-09-25T13:02:25.472Z
YouTube,"Watched Kuduro-""Vai lavar a loiça""  THE ORIGINAL",https://www.youtube.com/watch?v=2FY9TZ2Pirk,Zé Nando,2020-09-25T12:58:51.286Z
YouTube,Watched Mufasa Finally finds His Juliet (@ashleyimani) with Hypeman song Love Story by Taylor Swift,https://www.youtube.com/watch?v=Ae0nlrV1ALI,Cousinskeether,2020-09-25T12:58:12.831Z
YouTube,Watched Machine Gun Kelly - kevin and barracuda [interlude] (Official Audio),https://www.youtube.com/watch?v=jdNAvgMUhAY,Machine Gun Kelly,2020-09-25T11:42:37.313Z
YouTube Music,Watched Berlin Sunrise,https://www.youtube.com/watch?v=Bbx69nAcTTY,Daniel Wang - Topic,2020-09-25T10:08:25.339Z
YouTube Music,Watched Vibe,https://www.youtube.com/watch?v=xNmZrtbn3Zo,TSHA - Topic,2020-09-25T10:04:06.759Z
YouTube,Watched Goodbye Forever.,https://www.youtube.com/watch?v=PrM5AuErOrM,Logan Paul,2020-09-25T10:03:24.542Z
YouTube,Watched David Dobrik Gave Me A Car,https://www.youtube.com/watch?v=YZY6GATrYA4,Isaiah Photo,2020-09-25T09:59:28.015Z
YouTube,Watched skateboarding accident vlog,https://www.youtube.com/watch?v=mZ8VtdsVFW8,Alex Ernst,2020-09-25T09:23:03.935Z
YouTube,Watched committing fraud to pay my taxes vlog,https://www.youtube.com/watch?v=CAWSCDIsHA4,Alex Ernst,2020-09-25T09:22:17.554Z
YouTube,Watched REOPENING JEFF'S BARBERSHOP  [RAT INFESTATION],https://www.youtube.com/watch?v=rbblWl2It9I,Jeff Wittek,2020-09-25T09:22:15.871Z
YouTube,Watched they want me dead vlog,https://www.youtube.com/watch?v=klOffMwt1xM,Alex Ernst,2020-09-25T09:18:22.449Z
YouTube,Watched how i get stuff for free vlog,https://www.youtube.com/watch?v=4e2UmX-cdbU,Alex Ernst,2020-09-25T09:14:51.668Z
YouTube,"Watched ITS FRIDAY THEN, ITS SATURDAY, SUNDAY! GO MUFASA!",https://www.youtube.com/watch?v=1TewCPi92ro,Cousinskeether,2020-09-25T09:08:18.235Z
YouTube,Watched Ganza na Areia - Senhor Luís,https://www.youtube.com/watch?v=OoV5PzOWxws,RSC,2020-09-25T08:51:13.125Z
YouTube,Watched WELCOMING A NEW MEMBER OF THE FAMILY!!,https://www.youtube.com/watch?v=3fMUWeQ5Pj4,David Dobrik,2020-09-24T21:49:44.972Z
YouTube,Watched SURPRISING MY BEST FRIEND WITH A NEW TESLA!!,https://www.youtube.com/watch?v=dO6GDZ7UQ1I,David Dobrik,2020-09-24T21:46:07.732Z
YouTube,Watched SURPRISING BEST FRIENDS WITH 3 NEW CARS!!,https://www.youtube.com/watch?v=oy80-T0JJtA,David Dobrik,2020-09-24T21:31:29.036Z
YouTube,"Watched Every Time A Celeb Has Been in Davids Vlog! (Lil Pump, Kendall Jenner, Miranda Cosgrove)",https://www.youtube.com/watch?v=dbRkWFfrmOY,Jack 2,2020-09-24T21:19:44.125Z
YouTube,Watched The 5 Magical Apps That Changed My Life,https://www.youtube.com/watch?v=lhpY1frNqdA,Ali Abdaal,2020-09-24T21:17:53.583Z
YouTube,Watched The Book That Changed My Relationship With Money,https://www.youtube.com/watch?v=TgOmBWdK84k,Ali Abdaal,2020-09-24T21:16:42.862Z
YouTube,Watched David Dobrik asks Natalie and Corinna How Much to Sleep with Jason,https://www.youtube.com/watch?v=RULc7FuUrPI,New Views Podcast Highlights,2020-09-24T21:15:08.988Z
YouTube,"Watched insane new electric car, it's not a Tesla",https://www.youtube.com/watch?v=Yoxmv_huEhA,CaseyNeistat,2020-09-24T21:09:27.619Z
YouTube,Watched MY HOUSE WAS BROKEN INTO!! LIVE FOOTAGE!!,https://www.youtube.com/watch?v=52-bJ6PvHJg,David Dobrik,2020-09-24T20:50:34.582Z
YouTube,"Watched Time Well Spent: What’s Worth Our Attention? (Tristan Harris, Design Ethicist) | DLD New York",https://www.youtube.com/watch?v=zE2rTXySkbQ,DLDconference,2020-09-24T20:45:43.012Z
YouTube,Watched David Blaine Swallows Needles & Eats Glass,https://www.youtube.com/watch?v=uCsc2400e34,The Late Late Show with James Corden,2020-09-24T20:45:38.780Z
YouTube,Watched Bob Woodward - Why He Kept Trump’s Coronavirus Comments Secret | The Daily Social Distancing Show,https://www.youtube.com/watch?v=0XbsWG-OXaw,The Daily Show with Trevor Noah,2020-09-24T20:41:50.259Z
YouTube,Watched this one gets pretty crazy,https://www.youtube.com/watch?v=QlWMfuXgmDo,Ugh More Joe,2020-09-24T20:37:50.709Z
YouTube,Watched Vou trabalhar...e agora?,https://www.youtube.com/watch?v=ylOUyPhoySI,MoneyLab,2020-09-24T20:04:19.767Z
YouTube,Watched SURPRISED MY BEST FRIEND WITH DESIGNER WATCH!!,https://www.youtube.com/watch?v=bwQKkFqI6jw,UGH IT'S JOE,2020-09-24T20:02:40.238Z
YouTube,Watched SURPRISING HER IN FRONT OF HER SCHOOL!!,https://www.youtube.com/watch?v=tUw4vaRRMvQ,David Dobrik,2020-09-24T19:55:46.346Z
YouTube,Watched When your girlfriend gets an onlyfans,https://www.youtube.com/watch?v=G4BmyZk2fgk,Ryan The Leader,2020-09-24T19:50:33.961Z
YouTube Music,Watched Broken,https://www.youtube.com/watch?v=H0ZpXSf3C0Y,Robohands - Topic,2020-09-24T19:46:49.757Z
YouTube Music,Watched Hermit,https://www.youtube.com/watch?v=aaKfV2CZqPc,Robohands - Topic,2020-09-24T19:42:01.735Z
YouTube Music,Watched Ny,https://www.youtube.com/watch?v=L4UgeQgYMV4,Robohands - Topic,2020-09-24T19:38:20.137Z
YouTube Music,Watched Dream,https://www.youtube.com/watch?v=YRCFMGgGJho,Robohands - Topic,2020-09-24T19:35:06.082Z
YouTube Music,Watched Lost,https://www.youtube.com/watch?v=-lcV2xkHudY,Robohands - Topic,2020-09-24T19:33:17.910Z
YouTube Music,Watched Green,https://www.youtube.com/watch?v=wmqEWG_xb4w,Robohands - Topic,2020-09-24T19:29:28.674Z
YouTube,Watched Signed Card with Fruit Loops: Street Magic | David Blaine,https://www.youtube.com/watch?v=2ZTKrhnEhrg,David Blaine,2020-09-24T19:23:33.399Z
YouTube,Watched Helping Man Magically Win the Lottery: Street Magic | David Blaine,https://www.youtube.com/watch?v=dvczVGLHwZo,David Blaine,2020-09-24T19:15:22.958Z
YouTube,Watched Levitation | David Blaine,https://www.youtube.com/watch?v=w6CNvFnlPL0,David Blaine,2020-09-24T19:15:18.353Z
YouTube,Watched Knife Through Card: Street Magic | David Blaine,https://www.youtube.com/watch?v=-2F2lwYo86g,David Blaine,2020-09-24T19:12:25.958Z
YouTube,Watched COCA COLA VS MENTOS INSIDE CAR!!,https://www.youtube.com/watch?v=_Hege-qbypg,David Dobrik,2020-09-24T19:02:57.985Z
YouTube,Watched SURPRISING BEST FRIEND WITH FREE VACATION!!,https://www.youtube.com/watch?v=DFUVcfe9MPo,David Dobrik,2020-09-24T19:02:46.886Z
YouTube,Watched How Trump Is Planning on Winning the Election No Matter What | The Daily Social Distancing Show,https://www.youtube.com/watch?v=TlcO9_0KWIo,The Daily Show with Trevor Noah,2020-09-24T18:56:00.002Z
YouTube,Watched Ednaldo  Pereira  vale  nada  vale  tudo  remix  bom,https://www.youtube.com/watch?v=2xCfZQ6730U,Ednaldo Pereira,2020-09-24T18:55:08.476Z
YouTube,Watched As 15 Dicas de Warren Buffett que vão mudar as suas Finanças Pessoais,https://www.youtube.com/watch?v=9K2NR-VvaCI,Bárbara Barroso,2020-09-24T17:14:08.920Z
YouTube,Watched Invista na sua Inteligência Financeira | Gustavo Cerbasi,https://www.youtube.com/watch?v=R9FOnqsASYg,Bárbara Barroso,2020-09-24T17:13:51.225Z
